Reactor,Feed1,Feed2,Time,ProdParafPer,ProdEBPer,Admixture,BenzeneConv,Selectivity,t1,t2,t3,t4,t5,t6,PresDrop
1,6.9,170,4056,0.06,12.38,1.31,13,95.23,5.2,7,1.4,12.1,11.8,7.7,3.76
1,6.9,170,4080,0.05,11.47,1.15,12.32,93.10,4.1,5.8,0.2,9.5,11.4,7.7,3.79
1,6.9,170,4104,0.06,10.43,1.03,10.87,95.95,4.2,5.7,0.2,3.1,11.6,7.7,3.82
1,6.9,170,4128,0.05,11.32,1.15,11.95,94.73,4.5,6.2,0.5,9.8,11.3,7.3,3.82
1,6.9,170,4056,0.04,11.3,1.15,11.92,94.80,4.8,6.4,0.2,9.9,11.5,7.3,3.87
1,7.5,168,4080,0.01,0.09,0.09,2.39,3.77,4.9,7.3,-1.7,13.7,12.8,8.2,3
1,7.8,168,4104,0.03,3.44,0.26,3.42,100.58,4.7,7.7,-2,13.6,13.6,9,3.12
1,7.8,168,4128,0.06,0.24,0.64,4.92,4.88,4.7,7.6,-2.8,13.9,14.5,7.5,3.26
1,7.7,168,4056,0.07,4.89,0.45,5.08,96.26,4.3,7.3,-2.7,13.1,14.3,8,3.29
1,7.5,168,4080,0.07,6.88,0.66,7.53,91.37,4.4,6.9,-3.2,12.8,13.6,7.4,3.3
1,7.5,168,4104,0.15,8.96,0.79,12.55,71.39,4.5,7.1,-3,12.3,13.5,7.4,3.33
1,7.5,168,4128,0.17,9.55,0.85,10.22,93.44,4.2,6.9,-3.5,11.6,13.5,7.5,3.35
1,7.5,168,4056,0.18,8.57,0.84,9.25,92.65,4.2,7.3,-3.9,11.9,13,7.6,3.35
1,7.5,168,4080,0.1,15.61,1.99,17.35,89.97,4.4,7.1,-3.8,11.2,12.8,7.3,3.37
1,7.5,168,4104,0.09,14.72,1.83,16.24,90.64,4.4,7.6,-3.6,11.2,13.2,7.7,3.4
1,7.5,168,4128,0.08,15.92,2.04,17.66,90.15,4.4,7.4,-3.5,10.7,12.9,7.3,3.37
1,7.5,168,4056,0.1,15.28,1.97,16.93,90.25,4.3,7.4,-4,11.2,13.1,7.9,3.43
1,7.5,168,4080,0.09,16.34,2.17,18.26,89.49,4.2,7.1,-3.9,11.2,13.2,7.8,3.44
1,7.5,168,4104,0.09,15.12,1.85,16.72,90.43,4.6,6.9,-3.7,10.7,12.5,7.5,3.46
1,7.5,168,4128,0.11,14.15,1.73,15.58,90.82,4.3,7,-3.8,10.5,12.5,7.8,3.5
1,7.5,168,4056,0.1,15.27,1.87,16.95,90.09,4.4,6.9,-4.1,10.4,12,7.4,3.49
1,7.5,168,4080,0.07,14.38,1.78,15.97,90.04,4.2,6.9,-3.4,10,12.3,7.5,3.48
1,7.5,168,4104,0.07,14.65,1.8,16.06,91.22,4.3,6.9,-3.5,11.8,13.2,6,3.44
1,7.5,168,4128,0.05,14.99,1.95,16.83,89.07,3.4,6.5,-2.9,11.8,12.7,7.4,3.51
1,7.2,168,4056,0.14,12.98,1.74,14.48,89.64,1,2.8,-6.9,9.1,10.2,6.4,3.62
1,7,168,4080,0.13,12.18,1.46,13.41,90.83,0.8,2.9,-6.5,8.3,10.1,6.5,3.59
1,7,168,4104,0.1,13.11,1.56,14.53,90.23,1.2,3,-6.9,7.2,9.3,7,3.62
1,7,168,4128,0.08,12.98,1.52,14.35,90.45,1.2,2.6,-7.7,6.4,8.6,6.8,3.64
1,6,165,4152,0.1,13.38,1.67,14.63,91.46,1.3,3.4,-5.8,5.4,8.1,6.2,3.58
1,5.8,165,4176,0.1,11.14,1.38,12.04,92.52,1.2,3.4,-5.2,5,7.8,6,3.77
1,5.5,165,4200,0.07,12.62,1.58,13.69,92.18,1.1,3.2,-5,4.6,6.4,5.7,3.79
1,5.5,165,4224,0.08,11.32,1.46,12.37,91.51,0.8,3.4,-5.2,4.6,6,5.6,3.8
1,5.4,165,4248,0.08,11.86,1.47,12.84,92.37,1.2,3.5,-5.5,4.4,6.8,5.9,3.78
1,5.4,165,4272,0.08,11.87,1.48,12.82,92.59,1.1,3.1,-5.1,4.4,6.4,5.5,3.82
1,5.4,165,4296,0.08,11.33,1.38,12.27,92.34,1,3.3,-6,4,6.6,5.2,3.81
1,5.4,165,4320,0.08,10.31,1.21,11.05,93.30,1.2,3.1,-5.7,4.1,5.6,4.4,3.82
1,5.4,165,4344,0.08,10.62,1.35,11.48,92.51,1,3.3,-5.8,3.9,6.2,5.3,3.84
1,5.4,165,4368,0.07,12.19,1.57,13.3,91.65,0.9,3,-5.8,3.6,6,5,3.84
1,5.4,165,4392,0.07,11.86,1.53,12.91,91.87,1.2,3.1,-5.8,3.7,5.6,4,3.86
1,5.4,165,4416,0.07,11.24,1.39,12.21,92.06,1,2.9,-5.8,3.5,5.3,4.2,3.87
1,5.4,165,4440,0.14,11.81,1.5,12.9,91.55,0.9,2.8,-6,3.8,4.9,4.1,3.87
1,5.4,165,4464,0.07,11.1,1.39,12.03,92.27,1.2,2.9,-5.7,3.6,5.1,3.6,3.9
1,5.4,165,4488,0.07,11.88,1.48,12.92,91.95,1.1,3.2,-5.4,4.7,5.9,4.4,3.91
1,5.4,165,4512,0.07,10.88,1.34,11.84,91.89,1.3,3,-5.4,3.4,5.2,3.8,3.9
1,5.4,165,4536,0.07,11.97,1.52,12.93,92.58,1.1,2.8,-6.1,3.1,5.1,4.1,3.89
1,5.4,165,4560,0.09,11.59,1.46,12.62,91.84,1.1,1.6,-6.4,3,5.1,3.7,3.77
1,5.4,165,4584,0.07,12.84,2.1,14.03,91.52,1.2,1.8,-6.4,2.8,4.3,3.1,3.73
